id_unidad,clues,clave_presupuestal,nombre_corto,personal_medico_general_familiar,personal_medico_gineco_obstetra,personal_medico_pediatra,personal_medico_odontologo,personal_medico_cirujano,personal_medico_internista,personal_medico_anestesiologo,personal_medico_geriatra,personal_medico_oncologos,personal_medico_traumatologia_y_ortopedia,personal_medico_otras_especialidades,personal_medico_otras_labores,personal_medico_etapa_aprendizaje_residentes,personal_medico_etapa_aprendizaje_internos,personal_medico_etapa_aprendizaje_pasantes,personal_medico_total,personal_enfermeria_general,personal_enfermeria_especialista,personal_enfermeria_auxiliar,personal_enfermeria_pasante,personal_enfermeria_total,personal_paramedico_laboratorista,personal_paramedico_rayos_x,personal_paramedico_quimicos,personal_paramedico_trabajo_social,personal_paramedico_otros,personal_paramedico_total,personal_administrativo,personal_servicios_generales,personal_total
U_ISSSTE_559,PENDIENTE,017-209-00,HG Dr. Carlos Calero Elorduy,43,45,41,8,106,29,12,1,0,1,0,0,0,4,0,290,173,55,0,4,232,14,10,6,7,13,50,0,0,572
U_ISSSTE_560,NTIST000260,018-204-00,HG Tepic,51,16,22,3,24,23,35,1,3,13,54,32,82,0,0,359,214,193,99,0,506,26,20,23,2,79,150,232,80,1327
U_ISSSTE_561,NTIST000016,018-205-00,CMF Acaponeta,7,0,0,1,0,0,0,0,0,0,0,3,0,0,1,12,3,1,14,1,19,1,0,0,0,1,2,19,0,52
U_ISSSTE_562,NTIST000231,018-205-01,CAF San Felipe Aztatán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_563,NTIST000086,018-205-03,UMF Rosamorada,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2,0,3,0,0,0,0,0,0,0,0,4
U_ISSSTE_564,NTIST000173,018-205-04,CAF Ruíz,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_565,NTIST000115,018-205-05,UMF Tecuala,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,0,0,2,0,9
U_ISSSTE_566,NTIST000132,018-205-06,UMF Tuxpan,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,1,0,0,2,0,0,0,0,0,0,1,0,6
U_ISSSTE_567,NTIST000161,018-205-07,CAF Huajicori,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_568,NTIST000243,018-206-00,"CMF Dr. Joaquín Cánovas Puchades,Tepic",32,0,0,8,0,1,0,0,0,0,0,5,0,0,0,46,22,3,8,0,33,1,0,0,2,7,10,43,1,133
U_ISSSTE_569,NTIST000021,018-206-01,UMF Ahuacatlán,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
U_ISSSTE_570,NTIST000156,018-206-02,CAF Amatlán de Cañas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_571,NTIST000033,018-206-03,UMF Compostela,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,0,3,0,0,0,0,0,0,6,0,12
U_ISSSTE_572,NTIST000062,018-206-04,UMF Ixtlán del Río,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,3,0,7
U_ISSSTE_573,NTIST000050,018-206-06,UMF Las Varas,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3
U_ISSSTE_574,NTIST000074,018-206-07,UMF Jala,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_575,NTIST000202,018-206-08,CAF San Blas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_576,NTIST000045,018-206-09,UMF Peñita de Jaltemba,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_577,NTIST000144,018-206-10,UMF San Juan de Abajo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_578,NTIST000226,018-206-11,CAF Santa María del Oro,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_579,NTIST000091,018-206-12,UMF Santiago Ixcuintla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,0,0,2,0,5
U_ISSSTE_580,NTIST000103,018-206-13,UMF Villa Hidalgo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,0,0,3
U_ISSSTE_581,NTIST000214,018-206-16,CAF San Pedro Lagunillas,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_582,PENDIENTE,018-206-17,CAF Islas Marías ,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_583,NLIST000093,019-204-00,CH Constitución,58,17,14,14,11,10,15,3,0,9,14,9,0,0,0,174,76,51,99,0,226,12,14,14,1,34,75,124,57,656
U_ISSSTE_584,NLIST000233,019-204-01,CAF Aramberri,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_585,NLIST000315,019-204-02,CAF Cd. Allende,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_586,NLIST000146,019-204-03,CAF UHF. Col. Burócratas Federales,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,4,0,4,0,0,0,0,1,1,0,0,11
U_ISSSTE_587,NLIST000023,019-204-04,UMF Cadereyta de Jiménez,3,0,0,1,0,0,0,0,0,0,0,1,0,0,0,5,0,0,3,0,3,0,0,0,0,0,0,3,1,12
U_ISSSTE_588,NLIST000011,019-204-05,UMF Cd. Anáhuac,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,1,0,4
U_ISSSTE_589,NLIST000035,019-204-07,UMF Doctor Arroyo,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,1,0,6
U_ISSSTE_590,NLIST000040,019-204-08,UMF Galeana,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,1,0,5
U_ISSSTE_591,NLIST000064,019-204-09,UMF Gral. Bravo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_592,NLIST000320,019-204-10,CAF Gral. Terán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_593,NLIST000262,019-204-12,CAF Iturbide,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_594,NLIST000245,019-204-13,CAF La Ascensión,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_595,NLIST000303,019-204-14,CAF Lampazos de Naranjo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_596,NLIST000081,019-204-16,UMF Montemorelos,3,0,0,2,0,0,0,0,0,0,0,1,0,0,0,6,2,0,0,0,2,0,0,0,0,0,0,10,0,18
U_ISSSTE_597,NLIST000274,019-204-17,CMCT Palacio Federal (Monterrey),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_598,NLIST000180,019-204-18,CMCT SAT Administración Fiscal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_599,NLIST000110,019-204-19,UMF Sabinas Hidalgo,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,4,0,4,0,0,0,0,0,0,0,0,6
U_ISSSTE_600,NLIST000122,019-204-23,UMF Villa de Santiago,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,4
U_ISSSTE_601,NLIST000361,019-204-24,CAF Cerralvo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_602,NLIST000332,019-204-25,CAF Hualahuises,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_603,PENDIENTE,019-204-26,CMCT Sindicato de SARH (SADER),0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_604,NLIST000052,019-204-27,UMF El Potosí,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_605,NLIST000175,019-204-29,CAF Villa Dorada,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,2,0,0,0,0,0,0,3,0,9
U_ISSSTE_606,NLIST000250,019-204-31,CAF San José de Raíces,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_607,NLIST000151,019-204-32,CMCT INEGI,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_608,NLIST000076,019-205-00,CMFEQ Linares,11,1,1,2,2,1,2,0,0,1,1,2,0,0,0,24,11,1,13,0,25,1,2,3,0,4,10,20,7,86
U_ISSSTE_609,NLIST000373,019-206-00,CMF Guadalupe Col. de Maestros,13,0,0,2,0,0,0,0,0,0,1,4,0,0,0,20,10,4,10,0,24,0,1,1,0,2,4,42,0,90
U_ISSSTE_610,NLIST000385,019-208-00,CMF Escobedo,15,0,0,2,0,0,0,0,0,0,2,0,0,0,0,19,6,3,11,0,20,2,3,2,0,6,13,32,3,87
U_ISSSTE_611,OCIST000136,020-204-00,CMF Salina Cruz,13,0,0,0,0,0,0,0,0,0,0,2,0,0,0,15,7,1,4,0,12,0,0,0,0,4,4,19,4,54
U_ISSSTE_612,OCIST000025,020-204-01,UMF Ciudad Ixtepec,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,2,0,0,0,0,0,0,10,0,17
U_ISSSTE_613,OCIST000066,020-204-02,UMF Juchitán de Zaragoza,8,0,0,2,0,1,0,0,0,0,0,0,0,0,0,11,1,0,7,0,8,0,0,0,1,1,2,9,0,30
U_ISSSTE_614,OCIST000585,020-204-03,UMF Unión Hidalgo,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,3,0,0,0,0,0,0,3,0,8
U_ISSSTE_615,OCIST000544,020-204-04,CAF Santiago Laollaga,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_616,OCIST000515,020-204-05,CAF Santiago Astata,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_617,OCIST000322,020-204-06,CAF El Espinal,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_618,OCIST000252,020-205-00,CH Tehuantepec,19,5,3,0,4,2,7,0,0,2,6,10,0,0,0,58,50,17,18,0,85,9,4,2,0,11,26,101,20,290
U_ISSSTE_619,OCIST000083,020-205-01,UMF Matías Romero,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,9,0,13
U_ISSSTE_620,OCIST000211,020-205-02,UMF San Pedro Tapanatepec,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,4
U_ISSSTE_621,OCIST000141,020-205-03,UMF San Francisco Ixhuatán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,3
U_ISSSTE_622,OCIST000392,020-205-04,CAF San Francisco del Mar,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_623,OCIST000346,020-205-05,CAF Palomares,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,2
U_ISSSTE_624,OCIST000556,020-205-06,CAF Santo Domingo Zanatepec,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_625,PENDIENTE,020-205-07,CAF San Pedro Comitancillo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_626,OCIST000165,020-206-00,CH Tuxtepec,18,2,3,2,5,2,6,0,0,2,3,10,0,0,0,53,39,9,17,0,65,5,2,1,2,7,17,35,1,171
U_ISSSTE_627,OCIST000305,020-206-01,UMF Acatlán de Pérez Figueroa,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,3
U_ISSSTE_628,OCIST000071,020-206-02,UMF Loma Bonita,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,6
U_ISSSTE_629,OCIST000170,020-206-04,UMF San Lucas Ojitlán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,4
U_ISSSTE_630,OCIST000182,020-206-05,UMF Temascal,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,2,0,6
U_ISSSTE_631,OCIST000590,020-206-06,CAF Valle Nacional,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_632,OCIST000380,020-206-08,CAF San Felipe Usila,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_633,OCIST000042,020-207-00,CH Huajuapan de León,21,4,3,2,6,3,6,0,0,3,4,6,0,0,0,58,42,11,32,0,85,3,2,2,0,15,22,42,14,221
U_ISSSTE_634,OCIST000532,020-207-02,CAF Juxtlahuaca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_635,OCIST000264,020-207-05,UMF Silacayoápam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,2,0,4
U_ISSSTE_636,OCIST000276,020-207-06,UMF Tamazulapam,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_637,OCIST000124,020-207-08,UMF Putla Villa de Guerrero,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,4,0,6
U_ISSSTE_638,OCIST000462,020-208-00,CMFEQ Puerto Escondido,11,0,1,1,1,1,3,0,0,0,7,1,0,0,0,26,2,2,10,0,14,1,0,0,0,9,10,19,0,69
U_ISSSTE_639,OCIST000206,020-208-02,UMF Pochutla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,1,0,0,0,0,0,0,5,0,8
U_ISSSTE_640,OCIST000474,020-208-03,UMF Río Grande,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,1,0,6
U_ISSSTE_641,OCIST000223,020-208-04,UMF Santa Rosa de Lima,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,3,0,0,0,0,0,0,0,0,4
U_ISSSTE_642,OCIST000486,020-208-05,CAF Juquila,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_643,OCIST000491,020-208-09,CAF Santa María Huatulco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_644,OCIST000503,020-208-12,CAF Santa Cruz Huatulco,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_645,OCIST000100,020-209-00,CMFEQ Oaxaca,37,2,2,5,2,1,2,1,0,3,2,8,0,0,0,65,30,10,14,0,54,2,4,3,1,10,20,37,6,182
U_ISSSTE_646,OCIST000351,020-209-01,CAF Ayutla Mixe,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_647,OCIST000404,020-209-02,CAF Cuicatlán,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_648,OCIST000030,020-209-04,UMF Guelatao de Juárez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,1,0,4
U_ISSSTE_649,OCIST000054,020-209-05,UMF Huautla de Jiménez,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,3
U_ISSSTE_650,OCIST000095,020-209-06,UMF Miahuatlán de Porfirio Díaz,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,1,1,1,0,7
U_ISSSTE_651,OCIST000363,020-209-07,CAF Ocotlán de Morelos,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_652,OCIST000450,020-209-08,UMF San Pablo Huixtepec,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,2,2,1,0,8
U_ISSSTE_653,OCIST000281,020-209-10,UMF Teotitlán de Flores Magón,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,1,1,0,0,5
U_ISSSTE_654,OCIST000153,020-209-11,UMF Telixtlahuaca,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,2,0,0,0,0,1,1,2,0,6
U_ISSSTE_655,OCIST000573,020-209-12,CAF Tlacolula de Matamoros,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_656,OCIST000013,020-209-14,UMF Asunción Nochixtlán,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,1,1,1,0,6
U_ISSSTE_657,OCIST000614,020-209-17,CAF Tamazulápam del Espíritu Santo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_658,OCIST000240,020-210-00,CH Pinotepa Nacional,17,0,0,1,4,1,3,0,0,2,0,4,0,0,0,32,18,3,9,0,30,4,2,1,0,7,14,18,10,104
U_ISSSTE_659,PENDIENTE,020-210-01,CAF Cacahuatepec,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_660,OCIST000235,020-211-00,CMFEQ Tlaxiaco,8,0,1,1,1,1,2,0,0,1,0,1,0,0,0,16,8,2,9,0,19,1,0,0,0,2,3,6,2,46
U_ISSSTE_661,OCIST000310,020-211-01,CAF Chalcatongo de Hidalgo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_662,PLIST000014,021-205-00,CMF Acatlán de Osorio,12,0,0,2,0,0,0,0,0,0,1,2,0,0,0,17,9,1,10,0,20,1,3,1,0,3,8,29,0,74
U_ISSSTE_663,PLIST000026,021-206-00,CMF Atlixco,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,12,7,2,2,0,11,0,0,0,0,3,3,27,1,54
U_ISSSTE_664,PLIST000253,021-206-01,CAF Estación Atencingo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_665,PLIST000241,021-206-02,UMF Chiautla de Tapia,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,3
U_ISSSTE_666,PLIST000096,021-206-03,UMF Izúcar de Matamoros,5,0,0,2,0,0,0,0,0,0,1,1,0,0,0,9,4,0,3,0,7,0,0,0,0,2,2,6,0,24
U_ISSSTE_667,PLIST000072,021-207-00,CH Huauchinango,14,2,3,4,4,2,4,0,0,1,2,4,0,0,0,40,24,8,19,0,51,6,4,1,1,19,31,30,15,167
U_ISSSTE_668,PLIST000311,021-207-01,CAF Pahuatlán del Valle,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_669,PLIST000195,021-207-02,UMF Xicotepec de Juárez,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,2,0,3,0,5,0,0,0,0,1,1,4,0,14
U_ISSSTE_670,PLIST000055,021-207-03,UMF Chignahuapan,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,2,0,5
U_ISSSTE_671,PLIST000393,021-207-04,CAF Tetela de Ocampo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_672,PLIST000200,021-207-05,UMF Zacatlán,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,0,0,0,0,0,6,0,10
U_ISSSTE_673,PLIST000154,021-208-00,CH Tehuacán,21,3,3,1,6,2,7,0,0,3,0,4,0,0,0,50,28,8,23,0,59,5,5,1,1,19,31,28,20,188
U_ISSSTE_674,PLIST000043,021-208-01,UMF Cd. Serdán,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_675,PLIST000060,021-208-02,UMF Esperanza,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,0,0,0,0,0,0,3
U_ISSSTE_676,PLIST000270,021-208-05,CAF Guadalupe Victoria,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_677,PLIST000125,021-209-00,CMF San Martín Texmelucan,12,0,0,1,0,0,0,0,0,0,1,0,0,0,0,14,5,1,8,0,14,0,0,0,0,4,4,14,4,50
U_ISSSTE_678,PLIST000282,021-209-01,CAF Huejotzingo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_679,PLIST000171,021-210-00,CH Teziutlán,14,4,1,1,3,2,4,0,0,2,3,13,0,0,0,47,38,16,9,0,63,6,4,1,0,27,38,30,15,193
U_ISSSTE_680,PLIST000031,021-210-01,UMF Cuetzalan del Progreso,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_681,PLIST000183,021-210-04,UMF Tlatlauquitepec,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,0,5,0,0,0,0,0,0,1,0,11
U_ISSSTE_682,PLIST000422,021-210-06,CAF Zacapoaxtla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,3,0,0,0,0,0,0,0,0,5
U_ISSSTE_683,PLIST000460,021-210-07,UMF Zaragoza,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,1,1,0,0,5
U_ISSSTE_684,PLIST000480,021-210-11,CAF Huehuetla,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_685,PLIST000212,021-214-00,CMFEQ Puebla,42,3,4,9,2,4,2,3,0,4,7,14,0,0,0,94,40,12,19,0,71,4,3,3,6,32,48,47,12,272
U_ISSSTE_686,PLIST000381,021-214-04,CAF Villa Rafael Lara Grajales,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_687,PLIST000306,021-214-05,CAF Libres,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
U_ISSSTE_688,PLIST000084,021-214-06,UMF San Juan Ixcaquixtla,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,0,3,0,0,0,0,0,0,0,0,5
U_ISSSTE_689,PLIST000142,021-214-07,UMF Tecamachalco,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,2,0,0,0,0,0,0,0,0,5
U_ISSSTE_690,PLIST000166,021-214-08,UMF Tepeaca,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_691,PLIST000224,021-214-11,CAF Acatzingo de Hidalgo,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_692,PLIST000130,021-214-12,UMF Cholula,2,0,0,1,0,0,0,0,0,0,0,1,0,0,0,4,1,0,1,0,2,0,0,0,0,1,1,0,0,7
U_ISSSTE_693,PLIST000113,021-214-13,UMF Col. Magisterial Federal México 68,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_694,PLIST000323,021-214-14,CAF UH. FOVISSSTE San Roque,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,2,0,0,0,0,0,0,0,0,4
U_ISSSTE_695,PLIST000335,021-214-15,CMCT SNTE (Puebla),1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_696,PLIST000340,021-214-16,CAF Col. Reforma Sur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_697,PLIST000352,021-214-17,CAF UH FOVISSSTE Villa Verde,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,2
U_ISSSTE_698,PLIST000364,021-214-27,CMCT SAT Puebla Sur,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,2
